Date,Year,Season,Slough,Site,Habitat,Method,Species,ID,Count,Wet mass (g),Comments,Entered By,Checked By,Processed,-80 Freezer,Freeze Drier,Dried,Crushed,Isotope,Decarb
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PELFEM,PF104,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PELFEM,PF105,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PELFEM,PF106,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PELFEM,PF107,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PELFEM,PF108,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PELFEM,PF109,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PELFEM,PF110,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PELFEM,PF111,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PELFEM,PF112,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PELFEM,PF113,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PALPAL,PP951,5,0.289,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PALPAL,PP952,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PALPAL,PP953,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PALPAL,PP954,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,PALPAL,PP955,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,COLEOA,CE58,1,0.008,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,CELSPP,CS143,1,0.023,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,COENAG,CN71,1,0.026,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH9,MARSH,DF,CORING,CG08,1,0.018,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,MARSH,DF,PALPAL,PP956,6,1.381,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,MARSH,DF,PALPAL,PP957,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,MARSH,DF,PALPAL,PP958,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,MARSH,DF,PALPAL,PP959,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,MARSH,DF,PALPAL,PP960,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,MARSH,DF,PALPAL,PP961,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,MARSH,DF,PELFEM,PF114,1,0.026,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,P-NP,DF,PALPAL,PP962,1,0.099,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,M-NP,DF,PALPAL,PP963,2,0.231,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,M-NP,DF,PALPAL,PP964,,,,,,Y,Y,Y,Y,Y,N,N
12/17/2018,2018,WET,TSL,AH9,NEAR POND,DF,PALPAL,PP965,1,0.076,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,NEAR POND,DF,PALPAL,PP966,3,0.728,PP968 GRAVID,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,NEAR POND,DF,PALPAL,PP967,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,NEAR POND,DF,PALPAL,PP968,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH9,NEAR POND,DF,SPIDER,SP64,1,0.137,PICS ON MDRIVE,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,MARSH,DF,ERYSIM,ES11,1,0.258,6 PALPAL IN FREEZER,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH3,MARSH,DF,EPHEME,EM30,1,0.005,"17 PALPAL, 5 LUCGOO IN FREEZER",,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH3,MARSH,DF,CELSPP,CS144,1,0.015,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,NEAR POND,DF,PALPAL,PP969,5,0.524,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,NEAR POND,DF,PALPAL,PP970,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,NEAR POND,DF,PALPAL,PP971,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,NEAR POND,DF,PALPAL,PP972,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,NEAR POND,DF,PALPAL,PP973,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH3,NEAR POND,DF,PALPAL,PP974,4,0.373,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH3,NEAR POND,DF,PALPAL,PP975,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH3,NEAR POND,DF,PALPAL,PP976,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH3,NEAR POND,DF,PALPAL,PP977,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,SAWGRASS,DF,PALPAL,PP978,4,0.309,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,SAWGRASS,DF,PALPAL,PP979,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,SAWGRASS,DF,PALPAL,PP980,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,SAWGRASS,DF,PALPAL,PP981,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH3,MANGROVEROVE,DF,PALPAL,PP982,3,0.228,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH3,MANGROVEROVE,DF,PALPAL,PP983,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH3,MANGROVEROVE,DF,PALPAL,PP984,,,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH3,P-NP,DF,PALPAL,PP985,2,0.285,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,P-NP,DF,PALPAL,PP986,,,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,P-NP,DF,PALPAL,PP987,1,0.131,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,P-NP,DF,PELFEM,PF115,1,0.019,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,M-NP,DF,PALPAL,PP988,1,0.182,,,,Y,Y,Y,Y,Y,N,N
12/19/2018,2018,WET,TSL,AH3,M-NP,DF,CELSPP,CS145,1,0.054,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH3,M-NP,DF,PALPAL,PP989,2,0.118,,,,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,TSL,AH3,M-NP,DF,PALPAL,PP990,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT1,CELSPP,CS145*,1,0.016,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT1,EPHEME,EM31,1,0.013,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT1,SPIDER,SP65,1,0.011,PICS ON MDRIVE,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT1,COENAG,CN72,1,0.04,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT1,AMPHIPOD,AP23,1,0.024,25 PALPAL IN FREEZER,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT1,BRAGRA,BG21,2,0.112,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT1,BRAGRA,BG22,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT1,PLASCA,PSc05,1,0.49,,,,Y,N,N,N,N,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,BRAGRA,BG23,1,0.03,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,CELSPP,CS146,3,0.303,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,CELSPP,CS147,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,CELSPP,CS148,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,EPHEME,EM32,2,0.008,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,EPHEME,EM33,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,AMPHIPOD,AP24,1,,TOO SMALL TO WEIGH,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,CORIXI,CX21,1,,TOO SMALL TO WEIGH,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,PLASCA,PSc06,8,1.471,60 PALPAL IN FREEZER,,,Y,N,N,N,N,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,PLASCA,PSc07,,,,,,Y,N,N,N,N,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,PLASCA,PSc08,,,,,,Y,N,N,N,N,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,PLASCA,PSc09,,,,,,Y,N,N,N,N,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,PLASCA,PSc10,,,,,,Y,N,N,N,N,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,PLASCA,PSc11,,,,,,Y,N,N,N,N,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,PLASCA,PSc12,,,,,,Y,N,N,N,N,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT2,PLASCA,PSc13,,,,,,Y,N,N,N,N,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,CELSPP,CS149,10,1.618,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,CELSPP,CS150,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,CELSPP,CS151,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,CELSPP,CS152,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,CELSPP,CS153,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,CELSPP,CS154,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,CELSPP,CS155,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,CELSPP,CS156,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,CELSPP,CS157,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,CELSPP,CS158,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,EPHEME,EM34,5,0.043,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,EPHEME,EM35,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,EPHEME,EM36,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,EPHEME,EM37,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,EPHEME,EM38,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,COENAG,CN73,5,0.109,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,COENAG,CN74,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,COENAG,CN75,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,COENAG,CN76,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,COENAG,CN77,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,GERRID,GR27,4,0.037,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,GERRID,GR28,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,GERRID,GR29,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,GERRID,GR30,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,CORIXI,CX22,1,0.002,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,AMPHIPOD,AP25,4,0.014,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,SPIDER,SP66,1,0.021,PICS ON MDRIVE,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,SPIDER,SP67,1,0.006,PICS ON MDRIVE,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,TT3,ORANGE MITE,OM04,2,0.001,30 PALPAL IN FREEZER,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,FR,PALPAL,PP991,2,0.181,PP991 GRAVID,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,FR,PALPAL,PP992,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,FR,PLASCA,PSc14,3,0.305,,,,Y,N,N,N,N,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,FR,PLASCA,PSc15,,,,,,Y,N,N,N,N,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,FR,PLASCA,PSc16,,,,,,Y,N,N,N,N,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,FR,GERRID,GR31,1,0.013,,,,Y,N,N,N,N,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,FR,COLEOA,CE59,2,0.024,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,FR,COLEOA,CE60,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,FR,SPIDER,SP68,1,0.006,PICS ON MDRIVE,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP993,14,3.05,PP1004-PP1006 GRAVID,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP994,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP995,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP996,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP997,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP998,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP999,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP1000,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP1001,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP1002,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP1003,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP1004,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP1005,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,PALPAL,PP1006,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,COENAG,CN78,11,0.183,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,COENAG,CN79,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,COENAG,CN80,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,COENAG,CN81,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,COENAG,CN82,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,COENAG,CN83,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,COENAG,CN84,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,COENAG,CN85,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,COENAG,CN86,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,COENAG,CN87,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,COENAG,CN88,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,EPHEME,EM39,1,0.002,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS159,16,2.01,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS160,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS161,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS162,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS163,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS164,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS165,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS166,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS167,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS168,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS169,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS170,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS171,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS172,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS173,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS174,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS175,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,CELSPP,CS176,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,GERRID,GR32,4,0.025,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,GERRID,GR33,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,GERRID,GR34,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,GERRID,GR35,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,COLEOA,CE61,1,0.009,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,SPIDER,SP69,1,0.017,PICS ON MDRIVE,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,SPIDER,SP70,3,0.138,PICS ON MDRIVE,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,SPIDER,SP71,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,SPIDER,SP72,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,SPIDER,SP73,4,0.116,PICS ON MDRIVE,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,SPIDER,SP74,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,SPIDER,SP75,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,SPIDER,SP76,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT1,AMPHIPOD,AP26,2,0.002,,,,,,,,,,
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,CORING,CG09,1,0.031,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,SPIDER,SP77,1,0.031,SAME AS SP70,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,SPIDER,SP78,1,0.039,SAME AS SP73,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,SPIDER,SP79,1,0.015,SAME AS SP60,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,BRAGRA,BG24,3,0.089,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,BRAGRA,BG25,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,BRAGRA,BG26,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,EPHEME,EM40,3,0.033,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,EPHEME,EM41,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,EPHEME,EM42,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,CELSPP,CS177,8,0.816,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,CELSPP,CS178,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,CELSPP,CS179,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,CELSPP,CS180,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,CELSPP,CS181,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,CELSPP,CS182,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,CELSPP,CS183,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,CELSPP,CS184,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,AMPHIPOD,AP27,27,0.07,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,COENAG,CN89,2,0.051,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT2,COENAG,CN90,,,,,,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,NEAR POND,TT3,CORING,CG10,1,0.02,,,,Y,Y,Y,Y,Y,N,N
