"","ID","MDS1","MDS2","size_class","Invasion_Status","Habitat","Season","Length","Wet_Weight"
"1766","...2364",-0.708850091330603,0.0725107788964208,"L_gul2","Pre-Invasion","Marsh","Dry",73.5,13.77
"1767","...2363",-0.708850091330603,0.0725107788964208,"L_gul2","Pre-Invasion","Marsh","Dry",73.5,13.77
"1768","...2362",-0.708850091330603,0.0725107788964208,"L_gul2","Pre-Invasion","Marsh","Dry",82,18.28
"1769","...2361",-0.648420151841184,0.346455451754244,"L_gul2","Pre-Invasion","Pond","Dry",87.5,32
"1770","...2360",-0.708850091330603,0.0725107788964208,"L_gul2","Pre-Invasion","Pond","Dry",80,22.1
"1771","...2359",-0.573397407447634,-0.33024849988466,"L_gul2","Pre-Invasion","Pond","Dry",86.5,29.04
"1772","...2358",-0.708850091330603,0.0725107788964208,"L_gul2","Pre-Invasion","Pond","Dry",78,20.5574
"1773","...2357",-0.794718866234137,-0.0190759482180129,"L_gul2","Pre-Invasion","Pond","Dry",86,28.84
"1774","...2356",0.274102564229962,-0.513625964402945,"L_gul2","Pre-Invasion","Pond","Dry",95,38.51
"1775","...2355",0.0450196540369435,1.01219862474553,"L_gul2","Pre-Invasion","Pond","Wet",74,14.14
"1776","...2354",-0.956468925223308,0.237237893794707,"L_gul2","Pre-Invasion","Pond","Wet",95,32.9
"1777","...2353",-0.895172040956013,0.211532718109489,"L_gul2","Pre-Invasion","Pond","Wet",75,12.8
"1778","...2352",-0.708850091330603,0.0725107788964208,"L_gul2","Pre-Invasion","Pond","Wet",80,17.3
"1779","...2351",-0.708850091330603,0.0725107788964208,"L_gul2","Pre-Invasion","Pond","Wet",83,21.1
"1780","...2350",-0.489216931397337,0.563836215472352,"L_gul2","Pre-Invasion","Pond","Wet",80,17.9
"1781","...2349",-0.708850091330603,0.0725107788964208,"L_gul2","Pre-Invasion","Pond","Wet",95,26.4
"1782","...2348",-1.2347009455517,0.22059727912243,"L_gul2","Pre-Invasion","Pond","Wet",95,27.5
"1783","...2347",-0.908995586379583,0.5613233038819,"L_gul2","Pre-Invasion","Pond","Wet",72,12.3
"1784","...2346",-1.03674379262277,0.503031980486907,"L_gul2","Pre-Invasion","Pond","Wet",87,21.2
"1785","...2345",-0.29959635180509,1.0232772063943,"L_gul2","Pre-Invasion","Pond","Wet",85,19.6
"1786","...2344",-0.648420151841184,0.346455451754244,"L_gul2","Pre-Invasion","Pond","Wet",75,10.6
"1787","...2343",-0.281281215524826,0.882992309031197,"L_gul2","Pre-Invasion","Pond","Wet",75,13.4
"1788","...2342",-0.677918860859692,0.228889183740099,"L_gul2","Pre-Invasion","Pond","Wet",73,13.8
"1789","...2341",-0.923497233643385,0.160030180383225,"L_gul2","Pre-Invasion","Pond","Wet",90,27.8
"1790","...2340",-0.871228093598269,0.213314939388722,"L_gul2","Pre-Invasion","Pond","Wet",89,22
"1791","...2339",-0.367525449769387,-0.335684050991028,"L_gul2","Pre-Invasion","Pond","Wet",76,15.2
"1792","...2338",-0.72372103425467,0.131674068411809,"L_gul2","Pre-Invasion","Pond","Wet",85,18.7
"1793","...2337",-0.541296088973101,0.919657514441967,"L_gul2","Pre-Invasion","Pond","Wet",75,12.3
"1794","...2336",-0.708850091330603,0.0725107788964208,"L_gul2","Pre-Invasion","Pond","Wet",94,26.6
"1795","...2335",-0.852613922253168,0.129072129986213,"L_gul2","Pre-Invasion","Pond","Wet",85,20.1
"1796","...2334",-1.0911837121115,0.484644699040858,"L_gul2","Pre-Invasion","Pond","Wet",79,14.6
"1797","...2333",-0.708850091330603,0.0725107788964208,"L_gul2","Pre-Invasion","Pond","Wet",95,28.8
"1798","...2332",-0.852613922253168,0.129072129986213,"L_gul1","Pre-Invasion","Marsh","Dry",65,9.26
"1799","...2331",-1.24909837084461,-0.927214992151816,"L_gul1","Pre-Invasion","Pond","Dry",52,4.74
"1800","...2330",-0.708850091330603,0.0725107788964208,"L_gul1","Pre-Invasion","Pond","Dry",55.5,7.38
"1801","...2329",-0.024841342701449,0.404765152938393,"L_gul1","Pre-Invasion","Pond","Dry",37,1.65
"1802","...2328",-0.573397407447634,-0.33024849988466,"L_gul1","Pre-Invasion","Pond","Dry",37.5,2
"1803","...2327",-0.708850091330603,0.0725107788964208,"L_gul1","Pre-Invasion","Pond","Dry",64,9.918
"1804","...2326",-0.683163785551248,-0.0224465146168357,"L_gul1","Pre-Invasion","Pond","Dry",47.5,3.53
"1805","...2325",-0.708850091330603,0.0725107788964208,"L_gul1","Pre-Invasion","Pond","Wet",69,9.9
"1806","...2324",-0.648420151841184,0.346455451754244,"L_gul1","Pre-Invasion","Pond","Wet",56,5.3
"1807","...2323",-0.929186751727464,0.629250378994046,"L_gul1","Pre-Invasion","Pond","Wet",65,7.9
"1808","...2322",-0.779112643300401,0.201556777555387,"L_gul1","Pre-Invasion","Pond","Wet",47,2.9
"1809","...2321",-0.735008632951204,0.163304375728804,"L_gul1","Pre-Invasion","Pond","Wet",57,5.2
"1810","...2320",-0.227359072540529,0.375129998561418,"L_gul1","Pre-Invasion","Pond","Wet",55,5.7
"1811","...2319",-0.665217921260326,0.754947710266853,"L_gul1","Pre-Invasion","Pond","Wet",64,7.8
"1812","...2318",-0.367525449769387,-0.335684050991028,"L_gul1","Pre-Invasion","Pond","Wet",49,3.4
"1813","...2317",-0.708850091330603,0.0725107788964208,"L_gul1","Pre-Invasion","Pond","Wet",49,3.2
"1814","...2316",-0.683163785551248,-0.0224465146168357,"L_gul1","Pre-Invasion","Pond","Wet",63,7.5
"1815","...2315",-0.747461284890592,0.345992592468586,"L_gul1","Pre-Invasion","Pond","Wet",57,5.7
"1816","...2314",0.341402381336149,0.670443367148876,"L_gul1","Pre-Invasion","Pond","Wet",65,8.5
"1817","...2313",0.0664216254546258,-1.10187902152722,"L_gul1","Pre-Invasion","Pond","Wet",54,4.7
"1818","...2312",0.88747253366692,0.815765608908921,"L_gul1","Pre-Invasion","Pond","Wet",68,10
"1819","...2311",-0.708850091330603,0.0725107788964208,"L_gul1","Pre-Invasion","Pond","Wet",66,8.9
"1820","...2310",-0.630365700156179,0.241518329442593,"L_gul1","Pre-Invasion","Pond","Wet",45,2.4
"1821","...2309",-0.864414192962969,0.293518120297432,"L_gul1","Pre-Invasion","Pond","Wet",60,7.2
"1822","...2308",-0.895316025321867,0.211401078484012,"L_gul1","Pre-Invasion","Pond","Wet",55,4.1
"1823","...2307",0.314298024904286,-0.0563754292009084,"N_gyr1","Pre-Invasion","Marsh","Dry",33.5,0.82
"1824","...2306",0.906061611505003,0.195271202605575,"N_gyr1","Pre-Invasion","Marsh","Dry",35.5,0.83
"1825","...2305",0.459238038948433,-0.821092824922466,"N_gyr1","Pre-Invasion","Marsh","Dry",41,1.58
"1826","...2304",0.459238038948433,-0.821092824922466,"N_gyr1","Pre-Invasion","Marsh","Dry",42,1.53
"1827","...2303",0.0450196540369435,1.01219862474553,"N_gyr1","Pre-Invasion","Marsh","Dry",41,1.12
"1828","...2302",-0.0248413427014484,0.404765152938392,"N_gyr1","Pre-Invasion","Marsh","Dry",31,0.58
"1829","...2301",0.459238038948433,-0.821092824922466,"N_gyr1","Pre-Invasion","Marsh","Dry",39,1.06
"1830","...2300",0.274102564229962,-0.513625964402945,"N_gyr1","Pre-Invasion","Marsh","Dry",36,0.92
"1831","...2299",0.0450196540369436,1.01219862474553,"N_gyr1","Pre-Invasion","Pond","Dry",37,0.85
"1832","...2298",0.187881039183788,-0.0129576297552401,"N_gyr1","Pre-Invasion","Pond","Dry",49,1.9
"1833","...2297",0.245579703639247,0.867941834231604,"N_gyr1","Pre-Invasion","Pond","Dry",52,2.93
"1834","...2296",0.126205201818706,0.581597493805596,"N_gyr1","Pre-Invasion","Pond","Dry",37,1.09
"1835","...2295",0.459238038948433,-0.821092824922466,"N_gyr1","Pre-Invasion","Pond","Dry",43,1.89
"1836","...2294",0.255742788477402,-0.0976107606836349,"N_gyr1","Pre-Invasion","Pond","Dry",39,1.25
"1837","...2293",0.420600436467345,0.119062256799643,"N_gyr1","Pre-Invasion","Marsh","Wet",16,0.1
"1838","...2292",0.409540242486895,0.575944358494083,"N_gyr1","Pre-Invasion","Marsh","Wet",46,2.62
"1839","...2291",0.274576756275097,0.0532262587024407,"N_gyr1","Pre-Invasion","Marsh","Wet",19,0.13
"1840","...2290",-0.0248413427014493,0.404765152938392,"N_gyr1","Pre-Invasion","Marsh","Wet",24.5,0.44
"1841","...2289",0.447155767328508,0.22623755959496,"N_gyr1","Pre-Invasion","Marsh","Wet",24,0.41
"1842","...2288",0.351599563909565,0.350916440977793,"N_gyr1","Pre-Invasion","Marsh","Wet",27.5,0.56
"1843","...2287",0.36543146593927,0.362097867076751,"N_gyr1","Pre-Invasion","Marsh","Wet",25.5,0.41
"1844","...2286",0.232450560300348,0.00703910539349733,"N_gyr1","Pre-Invasion","Marsh","Wet",28,0.34
"1845","...2285",0.324939173809751,0.265472565091167,"N_gyr1","Pre-Invasion","Marsh","Wet",54,4.44
"1846","...2284",0.336133000878723,0.334901382211056,"N_gyr1","Pre-Invasion","Marsh","Wet",24,0.33
"1847","...2283",0.344535657938292,0.411387941136633,"N_gyr1","Pre-Invasion","Marsh","Wet",27.5,0.47
"1848","...2282",0.868488864131142,0.349311425539957,"N_gyr1","Pre-Invasion","Marsh","Wet",44.5,2.8
"1849","...2281",0.343489765923834,0.25925661691287,"N_gyr1","Pre-Invasion","Marsh","Wet",19.5,0.3
"1850","...2280",0.0349696362934217,0.379663394744653,"N_gyr1","Pre-Invasion","Marsh","Wet",57,5.79
"1851","...2279",0.164890001178998,0.250330370642117,"N_gyr1","Pre-Invasion","Marsh","Wet",42.5,1.94
"1852","...2278",0.301770671753923,-0.0217042581133476,"N_gyr1","Pre-Invasion","Marsh","Wet",30,0.6
"1853","...2277",-0.648420151841184,0.346455451754244,"N_gyr1","Pre-Invasion","Marsh","Wet",30,0.62
"1854","...2276",0.372572336842142,0.049064973997699,"N_gyr1","Pre-Invasion","Marsh","Wet",31.5,0.66
"1855","...2275",0.378706002243407,0.00344452966681966,"N_gyr1","Pre-Invasion","Marsh","Wet",32,0.71
"1856","...2274",0.271082833994765,0.469669683012586,"N_gyr1","Pre-Invasion","Marsh","Wet",22,0.23
"1857","...2273",-0.281575583125065,0.599828091508814,"N_gyr1","Pre-Invasion","Pond","Wet",40,1.51
"1858","...2272",0.192786727529102,0.7808605428306,"N_gyr1","Pre-Invasion","Pond","Wet",65,4.92
"1859","...2271",-0.0442716221305642,0.419811710101937,"N_gyr1","Pre-Invasion","Pond","Wet",60,4.84
"1860","...2270",0.428170781659239,0.0271645693195833,"E_suc3","Pre-Invasion","Pond","Wet",215,255
"1861","...2269",0.583961761956984,0.0320449870197147,"E_suc3","Pre-Invasion","Pond","Wet",205,260
"1862","...2268",0.535541948874694,0.123208023551988,"E_suc3","Pre-Invasion","Pond","Wet",162,129.66
"1863","...2267",0.486079298711513,0.082990555934428,"E_suc3","Pre-Invasion","Pond","Wet",163,115.43
"1864","...2266",0.421054555136142,0.0651332312657054,"E_suc3","Pre-Invasion","Pond","Wet",168,129.34
"1865","...2265",0.446207174648151,0.0957676258249575,"E_suc3","Pre-Invasion","Pond","Wet",187,178.84
"1866","...2264",0.493753722747469,0.0943055428523487,"E_suc3","Pre-Invasion","Pond","Wet",178,159.97
"1867","...2263",0.456438187643936,0.0908546553826107,"E_suc3","Pre-Invasion","Pond","Wet",153,92.74
"1868","...2262",0.459427973124554,0.0552273106416541,"E_suc2","Pre-Invasion","Pond","Wet",127,49.33
"1869","...2261",0.416936930272415,0.16311032489445,"E_suc2","Pre-Invasion","Pond","Wet",107,30.48
"1870","...2260",0.521440442144615,0.0508928721330922,"E_suc2","Pre-Invasion","Pond","Wet",129,49.1
"1871","...2259",0.390875742142975,-0.0195932814270481,"E_suc2","Pre-Invasion","Pond","Wet",118,39.31
"1872","...2258",0.446977289128684,0.0685472022221806,"E_suc2","Pre-Invasion","Pond","Wet",129,54.42
"1873","...2257",-0.516569435627546,-1.36978291400279,"E_suc2","Pre-Invasion","Pond","Wet",146,75.72
"1874","...2256",0.600912553961201,0.060295784685425,"E_suc2","Pre-Invasion","Pond","Wet",140,68.13
"1875","...2255",0.439279074647112,-0.305455257925764,"E_suc1","Pre-Invasion","Pond","Wet",27,0.28
"1876","...2254",0.509236439758465,0.076365324506315,"E_suc1","Pre-Invasion","Pond","Wet",91,19.22
"1877","...2253",0.204409236673426,-0.158310019540469,"N_mac1","Pre-Invasion","Pond","Wet",36.5,0.76
"1878","...2252",0.556995817454991,-1.09207847717537,"N_mac1","Pre-Invasion","Pond","Wet",36,0.7
"1879","...2251",0.459238038948433,-0.821092824922466,"N_mac1","Pre-Invasion","Pond","Wet",35,0.7
"1880","...2250",0.373009972405853,-0.144199081836276,"N_mac1","Pre-Invasion","Pond","Wet",34.5,0.69
"1881","...2249",0.559291185698564,-0.0857033529748409,"N_mac1","Pre-Invasion","Pond","Wet",39,1.01
"1882","...2248",0.895730556931562,-0.287902714556623,"N_mac1","Pre-Invasion","Pond","Wet",43,1.24
"1883","...2247",0.349410283501021,-0.0302669001756734,"N_mac1","Pre-Invasion","Pond","Wet",38,0.74
"1884","...2246",0.424097010910944,-0.665076253933541,"N_mac1","Pre-Invasion","Pond","Wet",42,1.03
"1885","...2245",0.337952140759645,-0.537503037584741,"N_mac1","Pre-Invasion","Pond","Wet",44,1.04
"1886","...2244",0.407611062353741,-0.0883457617501068,"N_mac1","Pre-Invasion","Pond","Wet",41,0.95
"1887","...2243",0.255742788477402,-0.0976107606836349,"N_mac1","Pre-Invasion","Pond","Wet",35,0.6
"1888","...2242",0.293365267815064,-0.0419076454034836,"N_mac1","Pre-Invasion","Pond","Wet",30.5,0.43
"1889","...2241",0.424648023017251,0.432973991596175,"N_mac1","Pre-Invasion","Pond","Wet",35.5,0.78
"1890","...2240",0.436268479802606,-0.161313188897502,"N_pet1","Pre-Invasion","Pond","Wet",25,0.18
"1891","...2239",0.395015339774512,0.782477668673531,"N_pet1","Pre-Invasion","Pond","Wet",25,0.22
"1892","...2238",0.0664216254546259,-1.10187902152722,"N_pet1","Pre-Invasion","Pond","Wet",23,0.16
"1893","...2237",0.459238038948433,-0.821092824922466,"N_pet1","Pre-Invasion","Pond","Wet",23,0.12
"1894","...2236",0.459238038948433,-0.821092824922466,"N_pet1","Pre-Invasion","Pond","Wet",30,0.34
"1895","...2235",-0.29755563106287,-0.115319085065168,"N_pet1","Pre-Invasion","Pond","Wet",29.5,0.3
"1896","...2234",-0.426069546171501,-0.624643207745799,"N_pet1","Pre-Invasion","Pond","Wet",33.5,0.42
"1897","...2233",0.0664216254546259,-1.10187902152722,"N_pet1","Pre-Invasion","Pond","Wet",24,0.16
"1898","...2232",0.143262644312544,0.0425459850794462,"N_pet1","Pre-Invasion","Pond","Wet",17,0.05
"1899","...2231",0.146907009723931,0.0875615995281692,"N_pet1","Pre-Invasion","Pond","Wet",30.5,0.27
"1900","...2230",-0.299391039160724,0.405162658537406,"N_pet1","Pre-Invasion","Pond","Wet",43,1.16
"1901","...2229",-0.397956156789594,-0.573563910764298,"N_pet1","Pre-Invasion","Pond","Wet",34,0.5
"1902","...2228",0.255742788477402,-0.0976107606836349,"N_pet1","Pre-Invasion","Pond","Wet",44,1.34
"1903","...2227",-0.573397407447634,-0.33024849988466,"N_pet1","Pre-Invasion","Pond","Wet",27,0.28
"1904","...2226",-0.573397407447634,-0.33024849988466,"N_pet1","Pre-Invasion","Pond","Wet",23.5,0.18
"1905","...2225",-0.573397407447634,-0.33024849988466,"N_pet1","Pre-Invasion","Pond","Wet",37,0.76
"1906","...2224",0.459238038948433,-0.821092824922466,"N_pet1","Pre-Invasion","Pond","Wet",42,1.01
"1907","...2223",0.387887781340537,0.792195567509331,"N_pet1","Pre-Invasion","Pond","Wet",41,1.09
"1908","...2222",-0.197893247596708,-1.31601406441221,"N_pet1","Pre-Invasion","Pond","Wet",43,1.27
"1909","...2221",0.255742788477402,-0.0976107606836349,"N_pet1","Pre-Invasion","Pond","Wet",38,0.76
"1910","...2220",-0.0176917487999244,-1.43298882081097,"N_pet1","Pre-Invasion","Pond","Wet",40,0.85
"1911","...2219",1.08577516102549,-0.807803708244043,"N_pet1","Pre-Invasion","Pond","Wet",39,0.86
"1912","...2218",-0.0248413427014492,0.404765152938393,"N_pet1","Pre-Invasion","Pond","Wet",37.5,0.66
"1913","...2217",0.0817247211201448,0.864763668329581,"N_pet1","Pre-Invasion","Pond","Wet",39.5,0.87
"1914","...2216",-0.121482049520648,-1.0399911375521,"N_pet1","Pre-Invasion","Pond","Wet",41.5,0.88
"1915","...2215",0.46659065892764,-0.556449633167238,"N_pet1","Pre-Invasion","Pond","Wet",25,0.2
"1916","...2214",-0.852613922253168,0.129072129986213,"M_sal1","Pre-Invasion","Pond","Wet",162,71.97
"1917","...2213",-0.744999254348897,0.0397876401911691,"M_sal1","Pre-Invasion","Pond","Wet",175,97.87
"1918","...2212",-0.799758214040217,-0.0374640152879508,"M_sal1","Pre-Invasion","Pond","Wet",192,173.1
"1919","...2211",-0.573397407447634,-0.33024849988466,"M_sal1","Pre-Invasion","Pond","Wet",198,198.81
"1920","...2210",-0.708850091330603,0.0725107788964208,"M_sal1","Pre-Invasion","Pond","Wet",246,273.408
"1921","...2209",-0.742336931034362,0.0436188600827769,"M_sal1","Pre-Invasion","Pond","Wet",150,73.364
"1922","...2208",-1.41210279737458,0.073176766380396,"M_sal1","Pre-Invasion","Pond","Wet",183,112.892
"1923","...2207",-0.708850091330603,0.0725107788964208,"M_sal1","Pre-Invasion","Pond","Wet",163,104.866
"1924","...2206",-1.41210279737458,0.073176766380396,"M_sal1","Pre-Invasion","Pond","Wet",143,66.996
"1925","...2205",-1.03475822800166,0.180960042558932,"M_sal1","Pre-Invasion","Pond","Wet",165,95.35
"1926","...2204",-0.708850091330603,0.0725107788964208,"M_sal1","Pre-Invasion","Pond","Wet",225,235.905
"1927","...2203",-0.852613922253168,0.129072129986213,"M_sal1","Pre-Invasion","Pond","Wet",162,107.538
"1928","...2201",-0.573397407447634,-0.33024849988466,"M_sal1","Pre-Invasion","Pond","Wet",242,310.3
"1929","...2200",-0.852613922253168,0.129072129986213,"M_sal1","Pre-Invasion","Pond","Wet",96,17.64
"1930","...2199",-0.873311193810984,0.187803434849581,"M_sal1","Pre-Invasion","Pond","Wet",147,69.46
"1931","...2198",-1.41210279737458,0.073176766380396,"M_sal1","Pre-Invasion","Pond","Wet",132,48.03
"1932","...2197",-0.839453535865684,0.131897317948902,"M_sal1","Pre-Invasion","Pond","Wet",107.5,24.11
"1933","...2196",-1.17111126806061,0.35167076517675,"M_sal1","Pre-Invasion","Pond","Wet",200,153.3
"1934","...2195",-1.11929599730785,-0.537061578031223,"M_sal1","Pre-Invasion","Pond","Wet",217,243.9
"1935","...2194",-1.24991589507329,0.556815143240946,"M_sal1","Pre-Invasion","Pond","Wet",215,212.6
"1936","...2193",-1.41210279737458,0.073176766380396,"M_sal1","Pre-Invasion","Pond","Wet",175,104.8
"1937","...2191",-1.24991589507329,0.556815143240946,"M_sal1","Pre-Invasion","Pond","Wet",238,324
"1938","...2190",-1.11929599730785,-0.537061578031223,"L_pla2","Pre-Invasion","Pond","Dry",0,1205
"1939","...2189",-1.24991589507329,0.556815143240946,"L_pla2","Pre-Invasion","Pond","Dry",642,1396
"1940","...2188",0.459238038948433,-0.821092824922466,"L_pla2","Pre-Invasion","Pond","Dry",422,460
"1941","...2187",-0.573397407447634,-0.33024849988466,"L_pla2","Pre-Invasion","Pond","Dry",411,329.3
"1942","...2186",-1.24909837084461,-0.927214992151816,"L_pla2","Pre-Invasion","Pond","Wet",0,685
"1943","...2185",-1.24991589507329,0.556815143240946,"L_pla2","Pre-Invasion","Pond","Wet",0,930
"1944","...2184",-0.869556627423131,-0.777371952479279,"L_pla2","Pre-Invasion","Pond","Wet",0,1679
"1945","...2183",-0.513865536912778,1.48068908887032,"L_pla2","Pre-Invasion","Pond","Wet",0,1487
"1946","...2182",-0.573397407447634,-0.33024849988466,"L_pla2","Pre-Invasion","Pond","Wet",0,460
"1947","...2181",-1.24909837084461,-0.927214992151816,"L_pla2","Pre-Invasion","Pond","Wet",0,1631
"1948","...2180",-0.573397407447634,-0.33024849988466,"L_pla2","Pre-Invasion","Pond","Wet",0,575
"1949","...2179",-1.24991589507329,0.556815143240946,"L_pla2","Pre-Invasion","Pond","Wet",0,950
"1950","...2178",-0.573397407447634,-0.33024849988466,"L_pla2","Pre-Invasion","Pond","Wet",0,955
"1951","...2177",-1.24909837084461,-0.927214992151816,"L_pla2","Pre-Invasion","Pond","Wet",0,1302
"1952","...2176",0.274102564229962,-0.513625964402945,"L_pla2","Pre-Invasion","Pond","Wet",0,1512
"1953","...2175",-0.367525449769387,-0.335684050991028,"L_pla2","Pre-Invasion","Pond","Wet",0,1695
"1954","...2174",-1.72819456137481,-0.165797200055138,"L_pla2","Pre-Invasion","Pond","Wet",0,467
"1955","...2173",-1.24991589507329,0.556815143240946,"L_pla2","Pre-Invasion","Pond","Wet",0,682
"1956","...2172",-0.573397407447634,-0.33024849988466,"L_pla2","Pre-Invasion","Pond","Wet",0,1135
"1957","...2171",-0.573397407447634,-0.33024849988466,"L_pla2","Pre-Invasion","Pond","Wet",0,595
"1958","...2170",-0.799758214040217,-0.0374640152879508,"L_pla2","Pre-Invasion","Pond","Wet",0,830
"1959","...2169",-1.24909837084461,-0.927214992151816,"L_pla2","Pre-Invasion","Pond","Wet",0,885
"1960","...2168",-0.367525449769387,-0.335684050991028,"L_pla2","Pre-Invasion","Pond","Wet",0,840
"1961","...2167",-0.367525449769387,-0.335684050991028,"L_pla2","Pre-Invasion","Pond","Wet",0,905
"1962","...2166",-1.41210279737458,0.073176766380396,"L_pla2","Pre-Invasion","Pond","Wet",0,396
"1963","...2165",-1.23935090352207,-0.0764451379077298,"L_pla2","Pre-Invasion","Pond","Wet",0,575
"1964","...2164",0.143262644312544,0.0425459850794462,"L_pla1","Pre-Invasion","Pond","Dry",302,270
"1965","...2163",-0.708850091330603,0.0725107788964208,"L_pla1","Pre-Invasion","Pond","Dry",272,220
"1966","...2162",-0.708850091330603,0.0725107788964208,"L_pla1","Pre-Invasion","Pond","Dry",374,420
